,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
598,610244,fr,47,368,13,1,56,0,1,1,1043.0,0.0,812.0,0.0,1026.0,0.0,0,0,0,0
599,610239,fr,60,668,11,2,134,0,1,1,3356.0,0.0,1426.0,0.0,2977.0,0.0,0,0,1,1
600,610335,fr,46,1429,12,1,188,1,1,1,2752.0,0.0,2275.0,0.0,2549.0,0.0,0,0,1,1
601,610410,fr,63,163,6,1,28,0,1,1,1237.0,0.0,316.0,0.0,291.0,0.0,0,0,0,1
602,610407,fr,67,454,13,2,43,0,1,2,2667.0,0.0,735.0,0.0,614.0,0.0,0,1,0,0
603,610506,fr,54,712,14,2,76,0,1,1,2635.0,0.0,1153.0,0.0,2617.0,0.0,0,0,0,0
604,610687,fr,54,478,13,2,72,0,2,1,1329.0,0.0,104.0,0.0,1149.0,0.0,0,1,0,0
605,611244,fr,69,773,15,2,56,0,1,1,3580.0,0.0,3199.0,0.0,3472.0,0.0,0,0,0,0
606,611497,fr,51,730,10,2,50,0,1,1,0,0,0,0,0,0,0,0,0,0
607,611505,fr,61,647,9,1,45,0,0,1,180269.0,0.0,180260.0,0.0,0.0,0.0,0,0,0,0
608,614369,fr,51,884,8,1,86,1,1,0,0,0,0,0,0,0,0,0,0,0
609,617117,fr,49,602,8,1,63,1,1,1,4908.0,0.0,524.0,0.0,399.0,0.0,0,0,0,0
610,617183,fr,55,986,11,1,43,0,1,1,1966.0,0.0,218.0,0.0,270.0,0.0,0,0,0,0
611,617157,fr,44,639,12,1,29,0,1,0,0,0,0,0,0,0,0,0,0,0
612,294479,fr,54,438,19,1,12,3,5,2,793.0,61.0,793.0,61.0,366.0,366.0,0,0,0,0
613,294472,fr,56,522,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,294471,fr,54,401,12,1,12,1,0,2,854.0,0.0,854.0,0.0,366.0,366.0,0,0,0,0
615,67381,fr,65,259,5,1,22,0,1,1,456.0,0.0,456.0,0.0,0.0,0.0,0,0,0,0
616,77936,fr,68,181,6,1,14,0,0,1,223.0,0.0,223.0,0.0,152.0,0.0,0,0,0,0
617,158748,fr,59,511,8,2,57,2,1,2,1157.0,384.0,929.0,223.0,955.5,246.5,0,0,0,0
618,448147,fr,54,963,13,1,51,2,1,1,604.0,0.0,597.0,0.0,572.0,0.0,0,0,1,0
619,548636,fr,46,232,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
620,548637,fr,50,613,16,3,61,0,0,2,421.5,180.5,416.0,175.0,409.0,176.0,0,0,2,0
621,598426,fr,42,528,11,1,31,0,0,1,612.0,0.0,612.0,0.0,600.0,0.0,0,0,3,0
622,597669,fr,49,267,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
623,598359,fr,56,250,12,1,12,1,0,1,158.0,0.0,158.0,0.0,143.0,0.0,0,1,0,0
624,668575,fr,59,323,10,1,6,0,0,1,4083.0,0.0,260.0,0.0,68.0,0.0,0,0,0,0
625,614301,fr,58,850,7,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0
626,616599,fr,80,317,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,616593,fr,59,662,11,1,32,1,0,1,4061.0,0.0,2361.0,0.0,923.0,0.0,0,0,0,0
628,616571,fr,40,645,13,1,33,0,0,1,3115.0,0.0,1028.0,0.0,1004.0,0.0,0,0,0,0
629,616594,fr,58,334,11,1,18,0,0,1,1783.0,0.0,272.0,0.0,266.0,0.0,0,0,0,0
630,617038,fr,40,1177,9,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0
631,616987,fr,40,929,11,1,35,0,0,1,4230.0,0.0,4015.0,0.0,796.0,0.0,0,0,0,0
632,618690,fr,44,1017,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,618659,fr,45,678,11,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0
634,619889,fr,45,272,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
635,619890,fr,44,808,13,1,28,1,0,1,4233.0,0.0,344.0,0.0,4093.0,0.0,0,0,0,0
636,619895,fr,55,730,10,1,23,0,0,1,3140.0,0.0,469.0,0.0,2966.0,0.0,0,0,0,0
637,620142,fr,40,669,14,6,46,1,0,3,1333.0,1692.1999487846188,256.0,187.98581506769776,1275.6666666666667,1715.9798626117058,0,1,0,0
638,622906,fr,50,714,14,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0
639,623345,fr,57,714,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
640,603906,fr,43,459,14,4,93,5,1,4,325.3333333333333,134.69059193409004,415.5,11.5,393.0,20.0,0,1,0,0
641,535941,fr,50,119,13,1,17,0,1,1,205.0,0.0,205.0,0.0,190.0,0.0,0,1,0,0
642,534779,fr,49,195,8,2,24,1,1,2,146.0,0.0,146.0,0.0,138.0,0.0,0,1,0,0
643,561854,fr,66,330,9,1,53,0,1,1,808.0,0.0,808.0,0.0,792.0,0.0,0,0,1,0
644,607631,fr,60,1897,7,1,45,1,0,1,950.0,0.0,949.0,0.0,926.0,0.0,0,0,1,1
645,597925,fr,42,679,7,1,13,0,0,2,100.0,0.0,100.0,0.0,95.0,0.0,0,0,0,2
646,582048,fr,51,324,13,3,37,0,1,1,371.0,0.0,371.0,0.0,362.0,0.0,0,1,0,0
647,294481,fr,61,472,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,538,fr,65,27,12,1,2,0,0,1,122.0,0.0,122.0,0.0,122.0,0.0,0,0,0,0
649,5848,fr,65,27,9,1,0,0,0,2,1830.0,0.0,1830.0,0.0,0.0,0.0,0,0,0,0
650,3403,fr,52,78,14,1,0,0,0,2,1830.0,0.0,1830.0,0.0,0.0,0.0,0,0,0,0
651,535,fr,65,27,7,1,33,1,4,1,183.0,0.0,183.0,0.0,61.0,0.0,0,0,0,0
652,56890,fr,76,226,8,3,35,0,1,2,313.5,134.5,186.5,48.5,272.5,114.5,0,0,0,0
653,104456,fr,73,134,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
