,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
350,1501829,de,60,452,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
351,1337038,de,44,759,11,1,2,54,0,1,111.0,0.0,105.0,0.0,7.0,0.0,0,0,0,0
352,1158447,de,47,638,8,1,15,33,0,1,1062.0,0.0,151.0,0.0,1051.0,0.0,0,0,0,0
353,1495160,de,39,405,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354,1492429,de,54,508,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355,1500421,de,66,634,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,1420516,de,51,656,9,6,432,0,0,5,314.3333333333333,169.7730511267583,308.3333333333333,164.7145679315855,291.6666666666667,182.84844969415397,0,0,0,0
357,1420599,de,60,159,6,2,13,0,0,2,93.0,0.0,93.0,0.0,78.0,0.0,0,0,0,0
358,1457091,de,51,447,7,3,75,0,0,1,795.0,0.0,793.0,0.0,774.0,0.0,0,0,0,0
359,1466770,de,45,443,5,2,105,0,0,1,539.0,0.0,335.0,0.0,530.0,0.0,0,0,0,0
360,1466769,de,49,445,10,1,111,0,0,1,392.0,0.0,392.0,0.0,390.0,0.0,0,0,0,0
361,1466858,de,38,876,9,1,123,0,0,1,815.0,0.0,798.0,0.0,811.0,0.0,0,0,0,0
362,1411379,de,52,750,9,3,56,0,0,3,203.66666666666666,81.58975970603717,202.66666666666666,81.56932974810788,187.66666666666666,65.99663291074444,0,0,0,0
363,1420777,de,50,341,6,3,78,0,3,2,191.0,100.0,190.5,100.5,178.5,96.5,0,0,0,0
364,1285513,de,38,476,9,1,21,0,1,1,342.0,0.0,342.0,0.0,324.0,0.0,0,0,0,0
365,1466519,de,42,243,12,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1466440,de,46,715,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1476015,de,41,141,10,1,4,0,0,1,68.0,0.0,66.0,0.0,40.0,0.0,0,0,0,0
368,1411374,de,52,521,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
